urllib3.connectionpool:DEBUG:2022-10-17 19:31:49,414:Starting new HTTPS connection (1): www.bestbuy.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:00:31,580:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:00:31,904:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/6477/6477931_sd.jpg;maxHeight=54;maxWidth=54&intl=nosplash HTTP/1.1" 403 416
PIL.Image:DEBUG:2022-10-17 21:00:31,905:Importing BlpImagePlugin
PIL.Image:DEBUG:2022-10-17 21:00:31,907:Importing BmpImagePlugin
PIL.Image:DEBUG:2022-10-17 21:00:31,907:Importing BufrStubImagePlugin
PIL.Image:DEBUG:2022-10-17 21:00:31,907:Importing CurImagePlugin
PIL.Image:DEBUG:2022-10-17 21:00:31,908:Importing DcxImagePlugin
PIL.Image:DEBUG:2022-10-17 21:00:31,909:Importing DdsImagePlugin
PIL.Image:DEBUG:2022-10-17 21:00:31,909:Importing EpsImagePlugin
PIL.Image:DEBUG:2022-10-17 21:00:31,947:Importing FitsImagePlugin
PIL.Image:DEBUG:2022-10-17 21:00:31,948:Importing FitsStubImagePlugin
PIL.Image:DEBUG:2022-10-17 21:00:31,949:Importing FliImagePlugin
PIL.Image:DEBUG:2022-10-17 21:00:31,949:Importing FpxImagePlugin
PIL.Image:DEBUG:2022-10-17 21:00:31,950:Image: failed to import FpxImagePlugin: No module named 'olefile'
PIL.Image:DEBUG:2022-10-17 21:00:31,950:Importing FtexImagePlugin
PIL.Image:DEBUG:2022-10-17 21:00:31,951:Importing GbrImagePlugin
PIL.Image:DEBUG:2022-10-17 21:00:31,952:Importing GifImagePlugin
PIL.Image:DEBUG:2022-10-17 21:00:31,952:Importing GribStubImagePlugin
PIL.Image:DEBUG:2022-10-17 21:00:31,952:Importing Hdf5StubImagePlugin
PIL.Image:DEBUG:2022-10-17 21:00:31,953:Importing IcnsImagePlugin
PIL.Image:DEBUG:2022-10-17 21:00:31,955:Importing IcoImagePlugin
PIL.Image:DEBUG:2022-10-17 21:00:31,955:Importing ImImagePlugin
PIL.Image:DEBUG:2022-10-17 21:00:31,956:Importing ImtImagePlugin
PIL.Image:DEBUG:2022-10-17 21:00:31,957:Importing IptcImagePlugin
PIL.Image:DEBUG:2022-10-17 21:00:31,957:Importing JpegImagePlugin
PIL.Image:DEBUG:2022-10-17 21:00:31,957:Importing Jpeg2KImagePlugin
PIL.Image:DEBUG:2022-10-17 21:00:31,958:Importing McIdasImagePlugin
PIL.Image:DEBUG:2022-10-17 21:00:31,958:Importing MicImagePlugin
PIL.Image:DEBUG:2022-10-17 21:00:31,959:Image: failed to import MicImagePlugin: No module named 'olefile'
PIL.Image:DEBUG:2022-10-17 21:00:31,959:Importing MpegImagePlugin
PIL.Image:DEBUG:2022-10-17 21:00:31,960:Importing MpoImagePlugin
PIL.Image:DEBUG:2022-10-17 21:00:31,960:Importing MspImagePlugin
PIL.Image:DEBUG:2022-10-17 21:00:31,961:Importing PalmImagePlugin
PIL.Image:DEBUG:2022-10-17 21:00:31,962:Importing PcdImagePlugin
PIL.Image:DEBUG:2022-10-17 21:00:31,963:Importing PcxImagePlugin
PIL.Image:DEBUG:2022-10-17 21:00:31,963:Importing PdfImagePlugin
PIL.Image:DEBUG:2022-10-17 21:00:31,970:Importing PixarImagePlugin
PIL.Image:DEBUG:2022-10-17 21:00:31,971:Importing PngImagePlugin
PIL.Image:DEBUG:2022-10-17 21:00:31,971:Importing PpmImagePlugin
PIL.Image:DEBUG:2022-10-17 21:00:31,971:Importing PsdImagePlugin
PIL.Image:DEBUG:2022-10-17 21:00:31,972:Importing SgiImagePlugin
PIL.Image:DEBUG:2022-10-17 21:00:31,972:Importing SpiderImagePlugin
PIL.Image:DEBUG:2022-10-17 21:00:31,985:Importing SunImagePlugin
PIL.Image:DEBUG:2022-10-17 21:00:31,985:Importing TgaImagePlugin
PIL.Image:DEBUG:2022-10-17 21:00:31,986:Importing TiffImagePlugin
PIL.Image:DEBUG:2022-10-17 21:00:31,986:Importing WebPImagePlugin
PIL.Image:DEBUG:2022-10-17 21:00:31,989:Importing WmfImagePlugin
PIL.Image:DEBUG:2022-10-17 21:00:31,990:Importing XbmImagePlugin
PIL.Image:DEBUG:2022-10-17 21:00:31,991:Importing XpmImagePlugin
PIL.Image:DEBUG:2022-10-17 21:00:31,992:Importing XVThumbImagePlugin
urllib3.connectionpool:DEBUG:2022-10-17 21:00:31,994:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:00:32,051:https://m.media-amazon.com:443 "GET /images/I/31yfLJJHpML._AC_US40_.jpg HTTP/1.1" 200 624
urllib3.connectionpool:DEBUG:2022-10-17 21:00:32,055:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:00:32,200:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/6477/6477931_rd.jpg;maxHeight=54;maxWidth=54&intl=nosplash HTTP/1.1" 403 416
urllib3.connectionpool:DEBUG:2022-10-17 21:00:32,203:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:00:32,274:https://m.media-amazon.com:443 "GET /images/I/31yfLJJHpML._AC_US40_.jpg HTTP/1.1" 200 624
urllib3.connectionpool:DEBUG:2022-10-17 21:00:32,277:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:00:32,415:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/6477/6477931ld.jpg;maxHeight=54;maxWidth=54&intl=nosplash HTTP/1.1" 403 412
urllib3.connectionpool:DEBUG:2022-10-17 21:00:32,419:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:00:32,474:https://m.media-amazon.com:443 "GET /images/I/31yfLJJHpML._AC_US40_.jpg HTTP/1.1" 200 624
urllib3.connectionpool:DEBUG:2022-10-17 21:00:32,477:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:00:32,613:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/6477/6477931_bd.jpg;maxHeight=54;maxWidth=54&intl=nosplash HTTP/1.1" 403 416
urllib3.connectionpool:DEBUG:2022-10-17 21:00:32,616:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:00:32,686:https://m.media-amazon.com:443 "GET /images/I/31yfLJJHpML._AC_US40_.jpg HTTP/1.1" 200 624
urllib3.connectionpool:DEBUG:2022-10-17 21:00:32,689:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:00:32,838:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/6477/6477931cv11d.jpg;maxHeight=54;maxWidth=54&intl=nosplash HTTP/1.1" 403 414
urllib3.connectionpool:DEBUG:2022-10-17 21:00:32,841:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:00:32,914:https://m.media-amazon.com:443 "GET /images/I/31yfLJJHpML._AC_US40_.jpg HTTP/1.1" 200 624
urllib3.connectionpool:DEBUG:2022-10-17 21:00:32,917:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:00:33,049:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/exc/videometadata/thumbnail/6dbc7936181e61e78d1f4676bc99d2ff.jpg;maxHeight=54;maxWidth=54&intl=nosplash HTTP/1.1" 403 443
urllib3.connectionpool:DEBUG:2022-10-17 21:00:33,052:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:00:33,121:https://m.media-amazon.com:443 "GET /images/I/41HmgodJz+L._AC_US40_.jpg HTTP/1.1" 200 835
urllib3.connectionpool:DEBUG:2022-10-17 21:00:33,126:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:00:33,260:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/6477/6477931_sd.jpg;maxHeight=54;maxWidth=54&intl=nosplash HTTP/1.1" 403 418
urllib3.connectionpool:DEBUG:2022-10-17 21:00:33,264:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:00:33,324:https://m.media-amazon.com:443 "GET /images/I/41HmgodJz+L._AC_US40_.jpg HTTP/1.1" 200 835
urllib3.connectionpool:DEBUG:2022-10-17 21:00:33,327:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:00:33,481:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/6477/6477931_rd.jpg;maxHeight=54;maxWidth=54&intl=nosplash HTTP/1.1" 403 417
urllib3.connectionpool:DEBUG:2022-10-17 21:00:33,485:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:00:33,538:https://m.media-amazon.com:443 "GET /images/I/41HmgodJz+L._AC_US40_.jpg HTTP/1.1" 200 835
urllib3.connectionpool:DEBUG:2022-10-17 21:00:33,542:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:00:33,695:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/6477/6477931ld.jpg;maxHeight=54;maxWidth=54&intl=nosplash HTTP/1.1" 403 413
urllib3.connectionpool:DEBUG:2022-10-17 21:00:33,698:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:00:33,756:https://m.media-amazon.com:443 "GET /images/I/41HmgodJz+L._AC_US40_.jpg HTTP/1.1" 200 835
urllib3.connectionpool:DEBUG:2022-10-17 21:00:33,761:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:00:33,904:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/6477/6477931_bd.jpg;maxHeight=54;maxWidth=54&intl=nosplash HTTP/1.1" 403 417
urllib3.connectionpool:DEBUG:2022-10-17 21:00:33,907:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:00:33,967:https://m.media-amazon.com:443 "GET /images/I/41HmgodJz+L._AC_US40_.jpg HTTP/1.1" 200 835
urllib3.connectionpool:DEBUG:2022-10-17 21:00:33,971:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:00:34,128:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/6477/6477931cv11d.jpg;maxHeight=54;maxWidth=54&intl=nosplash HTTP/1.1" 403 415
urllib3.connectionpool:DEBUG:2022-10-17 21:00:34,132:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:00:34,194:https://m.media-amazon.com:443 "GET /images/I/41HmgodJz+L._AC_US40_.jpg HTTP/1.1" 200 835
urllib3.connectionpool:DEBUG:2022-10-17 21:00:34,197:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:00:34,337:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/exc/videometadata/thumbnail/6dbc7936181e61e78d1f4676bc99d2ff.jpg;maxHeight=54;maxWidth=54&intl=nosplash HTTP/1.1" 403 443
urllib3.connectionpool:DEBUG:2022-10-17 21:00:34,340:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:00:34,400:https://m.media-amazon.com:443 "GET /images/I/41QuJ9S84fL._AC_US40_.jpg HTTP/1.1" 200 806
urllib3.connectionpool:DEBUG:2022-10-17 21:00:34,403:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:00:34,537:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/6477/6477931_sd.jpg;maxHeight=54;maxWidth=54&intl=nosplash HTTP/1.1" 403 417
urllib3.connectionpool:DEBUG:2022-10-17 21:00:34,540:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:00:34,605:https://m.media-amazon.com:443 "GET /images/I/41QuJ9S84fL._AC_US40_.jpg HTTP/1.1" 200 806
urllib3.connectionpool:DEBUG:2022-10-17 21:00:34,609:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:00:34,756:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/6477/6477931_rd.jpg;maxHeight=54;maxWidth=54&intl=nosplash HTTP/1.1" 403 417
urllib3.connectionpool:DEBUG:2022-10-17 21:00:34,759:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:00:34,821:https://m.media-amazon.com:443 "GET /images/I/41QuJ9S84fL._AC_US40_.jpg HTTP/1.1" 200 806
urllib3.connectionpool:DEBUG:2022-10-17 21:00:34,824:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:00:34,992:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/6477/6477931ld.jpg;maxHeight=54;maxWidth=54&intl=nosplash HTTP/1.1" 403 412
urllib3.connectionpool:DEBUG:2022-10-17 21:00:34,995:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:00:35,053:https://m.media-amazon.com:443 "GET /images/I/41QuJ9S84fL._AC_US40_.jpg HTTP/1.1" 200 806
urllib3.connectionpool:DEBUG:2022-10-17 21:00:35,057:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:00:35,223:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/6477/6477931_bd.jpg;maxHeight=54;maxWidth=54&intl=nosplash HTTP/1.1" 403 418
urllib3.connectionpool:DEBUG:2022-10-17 21:00:35,226:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:00:35,296:https://m.media-amazon.com:443 "GET /images/I/41QuJ9S84fL._AC_US40_.jpg HTTP/1.1" 200 806
urllib3.connectionpool:DEBUG:2022-10-17 21:00:35,300:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:00:35,480:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/6477/6477931cv11d.jpg;maxHeight=54;maxWidth=54&intl=nosplash HTTP/1.1" 403 416
urllib3.connectionpool:DEBUG:2022-10-17 21:00:35,483:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:00:35,540:https://m.media-amazon.com:443 "GET /images/I/41QuJ9S84fL._AC_US40_.jpg HTTP/1.1" 200 806
urllib3.connectionpool:DEBUG:2022-10-17 21:00:35,544:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:00:35,721:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/exc/videometadata/thumbnail/6dbc7936181e61e78d1f4676bc99d2ff.jpg;maxHeight=54;maxWidth=54&intl=nosplash HTTP/1.1" 403 442
urllib3.connectionpool:DEBUG:2022-10-17 21:00:35,724:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:00:35,815:https://m.media-amazon.com:443 "GET /images/I/313Hc1yIQdL._AC_US40_.jpg HTTP/1.1" 200 565
urllib3.connectionpool:DEBUG:2022-10-17 21:00:35,818:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:00:35,958:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/6477/6477931_sd.jpg;maxHeight=54;maxWidth=54&intl=nosplash HTTP/1.1" 403 417
urllib3.connectionpool:DEBUG:2022-10-17 21:00:35,962:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:00:36,032:https://m.media-amazon.com:443 "GET /images/I/313Hc1yIQdL._AC_US40_.jpg HTTP/1.1" 200 565
urllib3.connectionpool:DEBUG:2022-10-17 21:00:36,036:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:00:36,208:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/6477/6477931_rd.jpg;maxHeight=54;maxWidth=54&intl=nosplash HTTP/1.1" 403 417
urllib3.connectionpool:DEBUG:2022-10-17 21:00:36,212:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:00:36,290:https://m.media-amazon.com:443 "GET /images/I/313Hc1yIQdL._AC_US40_.jpg HTTP/1.1" 200 565
urllib3.connectionpool:DEBUG:2022-10-17 21:00:36,294:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:00:36,441:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/6477/6477931ld.jpg;maxHeight=54;maxWidth=54&intl=nosplash HTTP/1.1" 403 411
urllib3.connectionpool:DEBUG:2022-10-17 21:00:36,444:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:00:36,504:https://m.media-amazon.com:443 "GET /images/I/313Hc1yIQdL._AC_US40_.jpg HTTP/1.1" 200 565
urllib3.connectionpool:DEBUG:2022-10-17 21:00:36,508:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:00:36,645:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/6477/6477931_bd.jpg;maxHeight=54;maxWidth=54&intl=nosplash HTTP/1.1" 403 417
urllib3.connectionpool:DEBUG:2022-10-17 21:00:36,648:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:00:36,701:https://m.media-amazon.com:443 "GET /images/I/313Hc1yIQdL._AC_US40_.jpg HTTP/1.1" 200 565
urllib3.connectionpool:DEBUG:2022-10-17 21:00:36,704:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:00:36,859:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/6477/6477931cv11d.jpg;maxHeight=54;maxWidth=54&intl=nosplash HTTP/1.1" 403 415
urllib3.connectionpool:DEBUG:2022-10-17 21:00:36,862:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:00:36,930:https://m.media-amazon.com:443 "GET /images/I/313Hc1yIQdL._AC_US40_.jpg HTTP/1.1" 200 565
urllib3.connectionpool:DEBUG:2022-10-17 21:00:36,934:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:00:37,099:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/exc/videometadata/thumbnail/6dbc7936181e61e78d1f4676bc99d2ff.jpg;maxHeight=54;maxWidth=54&intl=nosplash HTTP/1.1" 403 443
urllib3.connectionpool:DEBUG:2022-10-17 21:00:37,102:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:00:37,167:https://m.media-amazon.com:443 "GET /images/I/31vHFKBKMQL._AC_US40_.jpg HTTP/1.1" 200 660
urllib3.connectionpool:DEBUG:2022-10-17 21:00:37,170:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:00:37,328:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/6477/6477931_sd.jpg;maxHeight=54;maxWidth=54&intl=nosplash HTTP/1.1" 403 417
urllib3.connectionpool:DEBUG:2022-10-17 21:00:37,331:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:00:37,391:https://m.media-amazon.com:443 "GET /images/I/31vHFKBKMQL._AC_US40_.jpg HTTP/1.1" 200 660
urllib3.connectionpool:DEBUG:2022-10-17 21:00:37,395:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:00:37,528:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/6477/6477931_rd.jpg;maxHeight=54;maxWidth=54&intl=nosplash HTTP/1.1" 403 417
urllib3.connectionpool:DEBUG:2022-10-17 21:00:37,531:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:00:37,591:https://m.media-amazon.com:443 "GET /images/I/31vHFKBKMQL._AC_US40_.jpg HTTP/1.1" 200 660
urllib3.connectionpool:DEBUG:2022-10-17 21:00:37,595:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:00:37,730:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/6477/6477931ld.jpg;maxHeight=54;maxWidth=54&intl=nosplash HTTP/1.1" 403 413
urllib3.connectionpool:DEBUG:2022-10-17 21:00:37,733:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:00:37,789:https://m.media-amazon.com:443 "GET /images/I/31vHFKBKMQL._AC_US40_.jpg HTTP/1.1" 200 660
urllib3.connectionpool:DEBUG:2022-10-17 21:00:37,793:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:00:37,941:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/6477/6477931_bd.jpg;maxHeight=54;maxWidth=54&intl=nosplash HTTP/1.1" 403 417
urllib3.connectionpool:DEBUG:2022-10-17 21:00:37,944:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:00:38,005:https://m.media-amazon.com:443 "GET /images/I/31vHFKBKMQL._AC_US40_.jpg HTTP/1.1" 200 660
urllib3.connectionpool:DEBUG:2022-10-17 21:00:38,008:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:00:38,155:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/6477/6477931cv11d.jpg;maxHeight=54;maxWidth=54&intl=nosplash HTTP/1.1" 403 415
urllib3.connectionpool:DEBUG:2022-10-17 21:00:38,159:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:00:38,221:https://m.media-amazon.com:443 "GET /images/I/31vHFKBKMQL._AC_US40_.jpg HTTP/1.1" 200 660
urllib3.connectionpool:DEBUG:2022-10-17 21:00:38,224:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:00:38,387:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/exc/videometadata/thumbnail/6dbc7936181e61e78d1f4676bc99d2ff.jpg;maxHeight=54;maxWidth=54&intl=nosplash HTTP/1.1" 403 442
urllib3.connectionpool:DEBUG:2022-10-17 21:00:38,390:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:00:38,450:https://m.media-amazon.com:443 "GET /images/I/51VPQmnwOHL.SS40_BG85,85,85_BR-120_PKdp-play-icon-overlay__.jpg HTTP/1.1" 200 745
urllib3.connectionpool:DEBUG:2022-10-17 21:00:38,453:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:00:38,600:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/6477/6477931_sd.jpg;maxHeight=54;maxWidth=54&intl=nosplash HTTP/1.1" 403 417
urllib3.connectionpool:DEBUG:2022-10-17 21:00:38,603:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 21:00:38,658:https://m.media-amazon.com:443 "GET /images/I/51VPQmnwOHL.SS40_BG85,85,85_BR-120_PKdp-play-icon-overlay__.jpg HTTP/1.1" 200 745
